"","abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","est_damage_output","est_damage_taken"
"734","['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,253,"255","Loitering Pokémon",30,1000000,0.4,48,"Youngooseヤングース","Yungoos",50,734,30,30,45,"normal",NA,6,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/734.png",0.741228070175439,2.16666666666667
"735","['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,418,"127","Stakeout Pokémon",60,1000000,0.7,88,"Dekagooseデカグース","Gumshoos",50,735,55,60,45,"normal",NA,14.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/735.png",1.21282051282051,1.08333333333333
"736","['Swarm']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,62,3840,70,300,"255","Larva Pokémon",45,1000000,0.4,47,"Agojimushiアゴジムシ","Grubbin",50,736,55,45,46,"bug",NA,4.4,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/736.png",0.840196078431373,1.28888888888889
"737","['Battery']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,82,3840,70,400,"120","Battery Pokémon",95,1000000,0.5,57,"Dendimushiデンヂムシ","Charjabug",50,737,55,75,36,"bug","electric",10.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/737.png",0.974519230769231,0.691929824561404
"738","['Levitate']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,70,3840,70,500,"45","Stag Beetle Pokémon",90,1000000,1.5,77,"Kuwagannonクワガノン","Vikavolt",50,738,145,75,43,"bug","electric",45,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/738.png",1.53571428571429,0.711111111111111
"739","['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,5120,70,338,"225","Boxing Pokémon",57,1000000,0.6,47,"Makenkaniマケンカニ","Crabrawler",50,739,42,47,63,"fighting",NA,7,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/739.png",0.88,1.23366927958193
"740","['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,132,5120,70,478,"60","Woolly Crab Pokémon",77,1000000,1.7,97,"Kekenkaniケケンカニ","Crabominable",50,740,62,67,43,"fighting","ice",180,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/740.png",1.51388888888889,0.892614847838728
"741","['Dancer']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,70,5120,70,476,"45","Dancing Pokémon",70,1000000,0.6,75,"Odoridori (pachipachi Style)オドリドリ","Oricorio",24.6,741,98,70,93,"fire","flying",3.4,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/741.png",1.05106060606061,0.928571428571429
"742","['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,45,5120,70,304,"190","Bee Fly Pokémon",40,1000000,0.1,40,"Abulyアブリー","Cutiefly",50,742,55,40,84,"bug","fairy",0.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/742.png",0.666666666666667,1.45
"743","['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,"75","Bee Fly Pokémon",60,1000000,0.2,60,"Aburibbonアブリボン","Ribombee",50,743,95,70,124,"bug","fairy",0.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/743.png",1.00210084033613,0.910714285714286
"744","['Keen Eye', 'Vital Spirit', 'Steadfast']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,"190","Puppy Pokémon",40,1000000,0.5,45,"Iwankoイワンコ","Rockruff",50,744,30,40,60,"rock",NA,9.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/744.png",0.791666666666667,1.9375
"745","['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,115,3840,70,487,"90","Wolf Pokémon",75,1000000,NA,85,"Lugarugan (mahiru No Sugata)ルガルガン","Lycanroc",50,745,55,75,82,"rock",NA,NA,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/745.png",1.41666666666667,1.03333333333333
"746","['Schooling']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,140,3840,70,620,"60","Small Fry Pokémon",130,800000,0.2,45,"Yowashi (tandoku No Sugata)ヨワシ","Wishiwashi",50,746,140,135,30,"water",NA,0.3,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/746.png",1.93333333333333,0.495014245014245
"747","['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,53,5120,70,305,"190","Brutal Star Pokémon",62,1000000,0.4,50,"Hidoideヒドイデ","Mareanie",50,747,43,52,45,"poison","water",8,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/747.png",0.570138888888889,1.13306451612903
"748","['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,"75","Brutal Star Pokémon",152,1000000,0.7,50,"Dohidoideドヒドイデ","Toxapex",50,748,53,142,35,"poison","water",14.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/748.png",0.688194444444444,0.437314677538918
"749","['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,385,"190","Donkey Pokémon",70,1000000,1,70,"Dorobankoドロバンコ","Mudbray",50,749,45,55,45,"ground",NA,110,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/749.png",1.20822281167109,1.16753246753247
"750","['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,125,5120,70,500,"60","Draft Horse Pokémon",100,1000000,2.5,100,"Banbadoroバンバドロ","Mudsdale",50,750,55,85,35,"ground",NA,920,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/750.png",1.5,0.785294117647059
"751","['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,40,3840,70,269,"200","Water Bubble Pokémon",52,1000000,0.3,38,"Shizukumoシズクモ","Dewpider",50,751,40,72,27,"water","bug",4,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/751.png",0.542986425339367,1.08974358974359
"752","['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,70,3840,70,454,"100","Water Bubble Pokémon",92,1000000,1.8,68,"Onishizukumoオニシズクモ","Araquanid",50,752,50,132,42,"water","bug",82,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/752.png",0.8125,0.607707509881423
"753","['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,250,"190","Sickle Grass Pokémon",35,1000000,0.3,40,"Karikiriカリキリ","Fomantis",50,753,50,35,35,"grass",NA,1.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/753.png",0.7,1.57142857142857
"754","['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,105,5120,70,480,"75","Bloom Sickle Pokémon",90,1000000,0.9,70,"Lalantesラランテス","Lurantis",50,754,80,90,45,"grass",NA,18.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/754.png",1.23333333333333,0.611111111111111
"755","['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,35,5120,70,285,"190","Illuminating Pokémon",55,1000000,0.2,40,"Nemasyuネマシュ","Morelull",50,755,65,75,15,"grass","fairy",1.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/755.png",0.611111111111111,0.881818181818182
"756","['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,"75","Illuminating Pokémon",80,1000000,1,60,"Mashadeマシェード","Shiinotic",50,756,90,100,30,"grass","fairy",11.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/756.png",0.821428571428571,0.628125
"757","['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,"120","Toxic Lizard Pokémon",40,1000000,0.6,48,"Yatoumoriヤトウモリ","Salandit",88.1,757,71,40,77,"poison","fire",4.8,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/757.png",0.756108597285068,1.625
"758","['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,"45","Toxic Lizard Pokémon",60,1000000,1.2,68,"Ennewtエンニュート","Salazzle",0,758,111,60,117,"poison","fire",22.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/758.png",1.1484126984127,1.08333333333333
"759","['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,75,3840,70,340,"140","Flailing Pokémon",50,1000000,0.5,70,"Nuikogumaヌイコグマ","Stufful",50,759,45,50,50,"normal","fighting",6.8,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/759.png",0.850267379679144,1.3
"760","['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,125,3840,70,500,"70","Strong Arm Pokémon",80,1000000,2.1,120,"Kiterugumaキテルグマ","Bewear",50,760,55,60,60,"normal","fighting",135,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/760.png",1.26900584795322,0.920833333333333
"761","['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,5120,70,210,"235","Fruit Pokémon",38,1059860,0.3,42,"Amakajiアマカジ","Bounsweet",0,761,30,38,32,"grass",NA,3.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/761.png",0.401785714285714,1.44736842105263
"762","['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,5120,70,290,"120","Fruit Pokémon",48,1059860,0.7,52,"Amamaikoアママイコ","Steenee",0,762,40,48,62,"grass",NA,8.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/762.png",0.535714285714286,1.14583333333333
"763","['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,120,5120,70,510,"45","Fruit Pokémon",98,1059860,1.2,72,"Amajoアマージョ","Tsareena",0,763,50,98,72,"grass",NA,21.4,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/763.png",1.13333333333333,0.561224489795918
"764","['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,485,"60","Posy Picker Pokémon",90,800000,0.1,51,"Cuwawaキュワワー","Comfey",24.6,764,82,110,100,"fairy",NA,0.3,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/764.png",0.936651583710407,0.694444444444444
"765","['Inner Focus', 'Telepathy', 'Symbiosis']",2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,60,5120,70,490,"45","Sage Pokémon",80,1250000,1.5,90,"Yareyuutanヤレユータン","Oranguru",50,765,90,110,60,"normal","psychic",76,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/765.png",1.15384615384615,0.701704545454545
"766","['Receiver', 'Defiant']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,5120,70,490,"45","Teamwork Pokémon",90,1250000,2,100,"Nagetukesaruナゲツケサル","Passimian",50,766,40,60,80,"fighting",NA,82.8,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/766.png",1.125,0.875
"767","['Wimp Out']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,35,5120,70,230,"90","Turn Tail Pokémon",40,1000000,0.5,25,"Kosokumushiコソクムシ","Wimpod",50,767,20,30,80,"bug","water",12,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/767.png",0.375,1.69166666666667
"768","['Emergency Exit']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,125,5120,70,530,"45","Hard Scale Pokémon",140,1000000,2,75,"Gusokumushaグソクムシャ","Golisopod",50,768,60,90,40,"bug","water",108,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/768.png",1.26206896551724,0.523809523809524
"769","['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,55,3840,70,320,"140","Sand Heap Pokémon",80,1000000,0.5,55,"Sunabaスナバァ","Sandygast",50,769,70,45,15,"ghost","ground",70,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/769.png",0.78125,1.19444444444444
"770","['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,75,3840,70,480,"60","Sand Castle Pokémon",110,1000000,1.3,85,"Sirodethnaシロデスナ","Palossand",50,770,100,75,35,"ghost","ground",250,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/770.png",1.09375,0.781818181818182
"771","['Innards Out', 'Unaware']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,60,3840,70,410,"60","Sea Cucumber Pokémon",130,800000,0.3,55,"Namakobushiナマコブシ","Pyukumuku",50,771,30,130,5,"water",NA,1.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/771.png",0.61578947368421,0.5
"772","['Battle Armor']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,534,"3","Synthetic Pokémon",95,1250000,1.9,95,"Type: Nullタイプ：ヌル","Type: Null",NA,772,95,95,59,"normal",NA,120.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/772.png",1.41791044776119,0.684210526315789
"773","['RKS System']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,570,"3","Synthetic Pokémon",95,1250000,2.3,95,"Silvadyシルヴァディ","Silvally",NA,773,95,95,95,"normal",NA,100.5,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/773.png",1.41791044776119,0.684210526315789
"774","['Shields Down']",0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,100,6400,70,500,"30 (Meteorite)255 (Core)","Meteor Pokémon",60,1059860,0.3,60,"Metenoメテノ","Minior",NA,774,100,60,120,"rock","flying",40,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/774.png",1.38095238095238,1.29166666666667
"775","['Comatose']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,115,5120,70,480,"45","Drowsing Pokémon",65,1250000,0.4,65,"Nekkoaraネッコアラ","Komala",50,775,75,95,65,"normal",NA,19.9,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/775.png",1.416764067457,0.842105263157895
"776","['Shell Armor']",0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,78,5120,70,485,"70","Blast Turtle Pokémon",135,1000000,2,60,"Bakugamesバクガメス","Turtonator",50,776,91,85,36,"fire","dragon",212,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/776.png",1.10882352941176,0.615686274509804
"777","['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,98,2560,70,435,"180","Roly-Poly Pokémon",63,1000000,0.3,65,"Togedemaruトゲデマル","Togedemaru",50,777,40,73,96,"electric","steel",3.3,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/777.png",0.671664493698392,1.02413568166993
"778","['Disguise']",0.25,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1,90,5120,70,476,"45","Disguise Pokémon",80,1000000,0.2,55,"Mimikkyuミミッキュ","Mimikyu",50,778,50,105,96,"ghost","fairy",0.7,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/778.png",0.875,0.780952380952381
"779","['Dazzling', 'Strong Jaw', 'Wonder Skin ']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,105,3840,70,475,"80","Gnash Teeth Pokémon",70,1000000,0.9,68,"Hagigishiriハギギシリ","Bruxish",50,779,70,70,92,"water","psychic",19,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/779.png",1.25,0.928571428571429
"780","['Berserk', 'Sap Sipper', 'Cloud Nine']",1,1,2,0.5,2,2,0.5,1,0,0.5,1,2,1,1,1,1,1,0.5,60,5120,70,485,"70","Placid Pokémon",85,1000000,3,78,"Jijilongジジーロン","Drampa",50,780,135,91,36,"normal","dragon",185,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/780.png",1.21052631578947,0.737556561085973
"781","['Steelworker']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,131,6400,70,517,"25","Sea Creeper Pokémon",100,1000000,3.9,70,"Dadarinダダリン","Dhelmise",NA,781,86,90,40,"ghost","grass",210,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/781.png",1.11229166666667,0.738888888888889
"782","['Bulletproof', 'Soundproof', 'Overcoat']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,55,10240,70,300,"45","Scaly Pokémon",65,1250000,0.6,45,"Jyarakoジャラコ","Jangmo-o",50,782,45,45,45,"dragon",NA,29.7,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/782.png",0.625,1.31452991452991
"783","['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,75,10240,70,420,"45","Scaly Pokémon",90,1250000,1.2,55,"Jyarangoジャランゴ","Hakamo-o",50,783,65,70,65,"dragon","fighting",47,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/783.png",0.777777777777778,0.888888888888889
"784","['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,110,10240,70,600,"45","Scaly Pokémon",125,1250000,1.6,75,"Jyararangaジャラランガ","Kommo-o",50,784,100,105,85,"dragon","fighting",78.2,"7","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/784.png",1.16666666666667,0.613333333333333
"785","['Electric Surge', 'Telepathy']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,115,3840,70,570,"3","Land Spirit Pokémon",85,1250000,1.8,70,"Kapu-kokekoカプ・コケコ","Tapu Koko",NA,785,95,75,130,"electric","fairy",20.5,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/785.png",1.41071428571429,0.864705882352941
"786","['Psychic Surge', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,3840,70,570,"3","Land Spirit Pokémon",75,1250000,1.2,70,"Kapu-tetefuカプ・テテフ","Tapu Lele",NA,786,130,115,95,"psychic","fairy",18.6,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/786.png",1.61470588235294,0.747826086956522
"787","['Grassy Surge', 'Telepathy']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,130,3840,70,570,"3","Land Spirit Pokémon",115,1250000,1.9,70,"Kapu-bululカプ・ブルル","Tapu Bulu",NA,787,85,95,75,"grass","fairy",45.5,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/787.png",1.30384615384615,0.530549199084668
"788","['Misty Surge', 'Telepathy']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,75,3840,70,570,"3","Land Spirit Pokémon",115,1250000,1.3,70,"Kapu-rehireカプ・レヒレ","Tapu Fini",NA,788,95,130,85,"water","fairy",21.2,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/788.png",1.01948051948052,0.540133779264214
"789","['Unaware']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,200,"45","Nebula Pokémon",31,1250000,0.2,43,"Cosmogコスモッグ","Cosmog",NA,789,29,31,37,"psychic",NA,0.1,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/789.png",0.446153846153846,2.17741935483871
"790","['Sturdy']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,400,"45","Protostar Pokémon",131,1250000,0.1,43,"Cosmovumコスモウム","Cosmoem",NA,790,29,131,37,"psychic",NA,999.9,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/790.png",0.446153846153846,0.515267175572519
"791","['Full Metal Body']",1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,137,30720,0,680,"45","Sunne Pokémon",107,1250000,3.4,137,"Solgaleoソルガレオ","Solgaleo",NA,791,113,89,97,"psychic","steel",230,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/791.png",1.40571428571429,0.696734222408905
"792","['Shadow Shield']",1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,113,30720,0,680,"45","Moone Pokémon",89,1250000,4,137,"Lunalaルナアーラ","Lunala",NA,792,137,107,97,"psychic","ghost",120,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/792.png",1.56439393939394,0.699884490181665
"793","['Beast Boost']",0.5,1,1,1,0.5,1,0.5,0.5,1,1,4,1,0.5,0.25,2,1,2,2,53,30720,0,570,"45","Parasite Pokémon",47,1250000,1.2,109,"Uturoidウツロイド","Nihilego",NA,793,127,131,103,"rock","poison",55.5,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/793.png",1.27705882352941,1.11897027773266
"794","['Beast Boost']",0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,139,30720,0,570,"25","Swollen Pokémon",139,1250000,2.4,107,"Massivoonマッシブーン","Buzzwole",NA,794,53,53,79,"bug","fighting",333.6,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/794.png",1.2972972972973,0.739106827745351
"795","['Beast Boost']",0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,137,30720,0,570,"255","Lissome Pokémon",37,1250000,1.8,71,"Pheroacheフェローチェ","Pheromosa",NA,795,137,37,151,"bug","fighting",25,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/795.png",1.85984223078334,1.56756756756757
"796","['Beast Boost']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,89,30720,0,570,"30","Glowing Pokémon",71,1250000,3.8,83,"Denjyumokuデンジュモク","Xurkitree",NA,796,173,71,83,"electric",NA,100,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/796.png",1.95,0.985915492957746
"797","['Beast Boost']",0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,101,30720,0,570,"25","Launch Pokémon",103,1250000,9.2,97,"Tekkaguyaテッカグヤ","Celesteela",NA,797,107,101,61,"steel","flying",999.9,"7","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/797.png",0.968518518518519,0.609199269441507
