"abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","generation","is_legendary","sprite","icon","type","type1","type2","height_ft","height_m","weight_lbs","weight_kgs","bmi","avg_total"
"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,100,5120,70,494,60,"Pumpkin Pokémon",122,1000000,85,"Pumpjinパンプジン","Gourgeist",50,711,58,75,54,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/711.png","http://cdn.bulbagarden.net/upload/f/f9/711MS.png","Ghost/Grass","Ghost","Grass","2′11″",0.9,27.6,12.5,15.4,82.3333333333333
"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,69,5120,70,304,190,"Ice Chunk Pokémon",85,1000000,55,"Kachikohruカチコール","Bergmite",50,712,32,35,28,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/712.png","http://cdn.bulbagarden.net/upload/f/fc/712MS.png","Ice","Ice","","3′03″",1,219.4,99.5,99.5,50.6666666666667
"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,117,5120,70,514,55,"Iceberg Pokémon",184,1000000,95,"Crebaseクレベース","Avalugg",50,713,44,46,28,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/713.png","http://cdn.bulbagarden.net/upload/5/53/713MS.png","Ice","Ice","","6′07″",2,1113.3,505,126.3,85.6666666666667
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,30,5120,70,245,190,"Sound Wave Pokémon",35,1000000,40,"Onbatオンバット","Noibat",50,714,45,40,55,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/714.png","http://cdn.bulbagarden.net/upload/d/d0/714MS.png","Flying/Dragon","Flying","Dragon","1′08″",0.5,17.6,8,32,40.8333333333333
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,70,5120,70,535,45,"Sound Wave Pokémon",80,1000000,85,"Onvernオンバーン","Noivern",50,715,97,80,123,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/715.png","http://cdn.bulbagarden.net/upload/4/4f/715MS.png","Flying/Dragon","Flying","Dragon","4′11″",1.5,187.4,85,37.8,89.1666666666667
"['Fairy Aura']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,131,30720,0,680,45,"Life Pokémon",95,1250000,126,"Xerneasゼルネアス","Xerneas",NA,716,131,98,99,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/716.png","http://cdn.bulbagarden.net/upload/4/45/716MS.png","Fairy","Fairy","","9′10″",3,474,215,23.9,113.333333333333
"['Dark Aura']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,131,30720,0,680,45,"Destruction Pokémon",95,1250000,126,"Yveltalイベルタル","Yveltal",NA,717,131,98,99,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/717.png","http://cdn.bulbagarden.net/upload/c/c1/717MS.png","Dark/Flying","Dark","Flying","19′00″",5.8,447.5,203,6,113.333333333333
"['Aura Break', 'Power Construct']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,708,3,"Order Pokémon",121,1250000,216,"Zygarde (10% Forme)ジガルデ","Zygarde",NA,718,91,95,85,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/718.png","http://cdn.bulbagarden.net/upload/0/02/718MS.png","Dragon/Ground","Dragon","Ground","16′05″",5,672.4,305,12.2,118
"['Clear Body']",0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,160,6400,70,700,3,"Jewel Pokémon",110,1250000,50,"Diancieディアンシー","Diancie",NA,719,160,110,110,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/719.png","http://cdn.bulbagarden.net/upload/5/53/719MS.png","Rock/Fairy","Rock","Fairy","2′04″",0.7,19.4,8.8,18,116.666666666667
"['Magician']",1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,160,30720,100,680,3,"Mischief Pokémon (Confined)Djinn Pokémonn (Unbound)",60,1250000,80,"Hoopa (imashimerareshi Hoopa)フーパ","Hoopa",NA,720,170,130,80,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/720.png","http://cdn.bulbagarden.net/upload/d/d0/720MS.png","Psychic/Ghost","Psychic","Ghost","1′08″",0.5,19.8,9,36,113.333333333333
"['Water Absorb']",0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,110,30720,100,600,3,"Steam Pokémon",120,1250000,80,"Volcanionボルケニオン","Volcanion",NA,721,130,90,70,6,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/721.png","http://cdn.bulbagarden.net/upload/e/e4/721MS.png","Fire/Water","Fire","Water","5′07″",1.7,429.9,195,67.5,100
"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,3840,70,320,45,"Grass Quill Pokémon",55,1059860,68,"Mokurohモクロー","Rowlet",88.1,722,50,50,42,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/722.png","http://cdn.bulbagarden.net/upload/4/48/722MS.png","Grass/Flying","Grass","Flying","1′00″",0.3,3.3,1.5,16.7,53.3333333333333
"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,75,3840,70,420,45,"Blade Quill Pokémon",75,1059860,78,"Fukuthrowフクスロー","Dartrix",88.1,723,70,70,52,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/723.png","http://cdn.bulbagarden.net/upload/9/95/723MS.png","Grass/Flying","Grass","Flying","2′04″",0.7,35.3,16,32.7,70
"['Overgrow', 'Long Reach']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,107,3840,70,530,45,"Arrow Quill Pokémon",75,1059860,78,"Junaiperジュナイパー","Decidueye",88.1,724,100,100,70,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/724.png","http://cdn.bulbagarden.net/upload/0/01/724MS.png","Grass/Ghost","Grass","Ghost","5′03″",1.6,80.7,36.6,14.3,88.3333333333333
"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,65,3840,70,320,45,"Fire Cat Pokémon",40,1059860,45,"Nyabbyニャビー","Litten",88.1,725,60,40,70,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/725.png","http://cdn.bulbagarden.net/upload/0/07/725MS.png","Fire","Fire","","1′04″",0.4,9.5,4.3,26.9,53.3333333333333
"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,3840,70,420,45,"Fire Cat Pokémon",50,1059860,65,"Nyaheatニャヒート","Torracat",88.1,726,80,50,90,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/726.png","http://cdn.bulbagarden.net/upload/9/99/726MS.png","Fire","Fire","","2′04″",0.7,55.1,25,51,70
"['Blaze', 'Intimidate']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,115,3840,70,530,45,"Heel Pokémon",90,1059860,95,"Gaogaenガオガエン","Incineroar",88.1,727,80,90,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/727.png","http://cdn.bulbagarden.net/upload/5/58/727MS.png","Fire/Dark","Fire","Dark","5′11″",1.8,183,83,25.6,88.3333333333333
"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,54,3840,70,320,45,"Sea Lion Pokémon",54,1059860,50,"Ashimariアシマリ","Popplio",88.1,728,66,56,40,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/728.png","http://cdn.bulbagarden.net/upload/0/02/728MS.png","Water","Water","","1′04″",0.4,16.5,7.5,46.9,53.3333333333333
"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,3840,70,420,45,"Pop Star Pokémon",69,1059860,60,"Osyamariオシャマリ","Brionne",88.1,729,91,81,50,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/729.png","http://cdn.bulbagarden.net/upload/6/6c/729MS.png","Water","Water","","2′00″",0.6,38.6,17.5,48.6,70
"['Torrent', 'Liquid Voice']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,74,3840,70,530,45,"Soloist Pokémon",74,1059860,80,"Ashireneアシレーヌ","Primarina",88.1,730,126,116,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/730.png","http://cdn.bulbagarden.net/upload/9/9b/730MS.png","Water/Fairy","Water","Fairy","5′11″",1.8,97,44,13.6,88.3333333333333
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,75,3840,70,265,255,"Woodpecker Pokémon",30,1000000,35,"Tsutsukeraツツケラ","Pikipek",50,731,30,30,65,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/731.png","http://cdn.bulbagarden.net/upload/a/a5/731MS.png","Normal/Flying","Normal","Flying","1′00″",0.3,2.6,1.2,13.3,44.1666666666667
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,355,120,"Bugle Beak Pokémon",50,1000000,55,"Kerarappaケララッパ","Trumbeak",50,732,40,50,75,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/732.png","http://cdn.bulbagarden.net/upload/7/79/732MS.png","Normal/Flying","Normal","Flying","2′00″",0.6,32.6,14.8,41.1,59.1666666666667
"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,"Cannon Pokémon",75,1000000,80,"Dodekabashiドデカバシ","Toucannon",50,733,75,75,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/733.png","http://cdn.bulbagarden.net/upload/c/c5/733MS.png","Normal/Flying","Normal","Flying","3′07″",1.1,57.3,26,21.5,80.8333333333333
"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,253,255,"Loitering Pokémon",30,1000000,48,"Youngooseヤングース","Yungoos",50,734,30,30,45,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/734.png","http://cdn.bulbagarden.net/upload/f/f2/734MS.png","Normal","Normal","","1′04″",0.4,13.2,6,37.5,42.1666666666667
"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,418,127,"Stakeout Pokémon",60,1000000,88,"Dekagooseデカグース","Gumshoos",50,735,55,60,45,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/735.png","http://cdn.bulbagarden.net/upload/e/e2/735MS.png","Normal","Normal","","2′04″",0.7,31.3,14.2,29,69.6666666666667
"['Swarm']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,62,3840,70,300,255,"Larva Pokémon",45,1000000,47,"Agojimushiアゴジムシ","Grubbin",50,736,55,45,46,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/736.png","http://cdn.bulbagarden.net/upload/b/b5/736MS.png","Bug","Bug","","1′04″",0.4,9.7,4.4,27.5,50
"['Battery']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,82,3840,70,400,120,"Battery Pokémon",95,1000000,57,"Dendimushiデンヂムシ","Charjabug",50,737,55,75,36,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/737.png","http://cdn.bulbagarden.net/upload/7/7e/737MS.png","Bug/Electric","Bug","Electric","1′08″",0.5,23.1,10.5,42,66.6666666666667
"['Levitate']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,70,3840,70,500,45,"Stag Beetle Pokémon",90,1000000,77,"Kuwagannonクワガノン","Vikavolt",50,738,145,75,43,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/738.png","http://cdn.bulbagarden.net/upload/e/e6/738MS.png","Bug/Electric","Bug","Electric","4′11″",1.5,99.2,45,20,83.3333333333333
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,5120,70,338,225,"Boxing Pokémon",57,1000000,47,"Makenkaniマケンカニ","Crabrawler",50,739,42,47,63,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/739.png","http://cdn.bulbagarden.net/upload/1/1a/739MS.png","Fighting","Fighting","","2′00″",0.6,15.4,7,19.4,56.3333333333333
"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,132,5120,70,478,60,"Woolly Crab Pokémon",77,1000000,97,"Kekenkaniケケンカニ","Crabominable",50,740,62,67,43,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/740.png","http://cdn.bulbagarden.net/upload/2/28/740MS.png","Fighting/Ice","Fighting","Ice","5′07″",1.7,396.8,180,62.3,79.6666666666667
"['Dancer']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,70,5120,70,476,45,"Dancing Pokémon",70,1000000,75,"Odoridori (pachipachi Style)オドリドリ","Oricorio",24.6,741,98,70,93,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/741.png","http://cdn.bulbagarden.net/upload/7/72/741MS.png","Fire/Flying","Fire","Flying","2′00″",0.6,7.5,3.4,9.4,79.3333333333333
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,45,5120,70,304,190,"Bee Fly Pokémon",40,1000000,40,"Abulyアブリー","Cutiefly",50,742,55,40,84,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/742.png","http://cdn.bulbagarden.net/upload/5/57/742MS.png","Bug/Fairy","Bug","Fairy","0′04″",0.1,0.4,0.2,20,50.6666666666667
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,75,"Bee Fly Pokémon",60,1000000,60,"Aburibbonアブリボン","Ribombee",50,743,95,70,124,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/743.png","http://cdn.bulbagarden.net/upload/1/18/743MS.png","Bug/Fairy","Bug","Fairy","0′08″",0.2,1.1,0.5,12.5,77.3333333333333
"['Keen Eye', 'Vital Spirit', 'Steadfast']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,190,"Puppy Pokémon",40,1000000,45,"Iwankoイワンコ","Rockruff",50,744,30,40,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/744.png","http://cdn.bulbagarden.net/upload/f/f8/744MS.png","Rock","Rock","","1′08″",0.5,20.3,9.2,36.8,46.6666666666667
"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,115,3840,70,487,90,"Wolf Pokémon",75,1000000,85,"Lugarugan (mahiru No Sugata)ルガルガン","Lycanroc",50,745,55,75,82,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/745.png","http://cdn.bulbagarden.net/upload/b/b3/745MS.png","Rock","Rock","","2′07″",0.8,55.1,25,39.1,81.1666666666667
"['Schooling']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,140,3840,70,620,60,"Small Fry Pokémon",130,800000,45,"Yowashi (tandoku No Sugata)ヨワシ","Wishiwashi",50,746,140,135,30,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/746.png","http://cdn.bulbagarden.net/upload/0/0f/746MS.png","Water","Water","","0′08″",0.2,0.7,0.3,7.5,103.333333333333
"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,53,5120,70,305,190,"Brutal Star Pokémon",62,1000000,50,"Hidoideヒドイデ","Mareanie",50,747,43,52,45,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/747.png","http://cdn.bulbagarden.net/upload/7/74/747MS.png","Poison/Water","Poison","Water","1′04″",0.4,17.6,8,50,50.8333333333333
"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,75,"Brutal Star Pokémon",152,1000000,50,"Dohidoideドヒドイデ","Toxapex",50,748,53,142,35,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/748.png","http://cdn.bulbagarden.net/upload/1/1b/748MS.png","Poison/Water","Poison","Water","2′04″",0.7,32,14.5,29.6,82.5
"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,385,190,"Donkey Pokémon",70,1000000,70,"Dorobankoドロバンコ","Mudbray",50,749,45,55,45,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/749.png","http://cdn.bulbagarden.net/upload/0/06/749MS.png","Ground","Ground","","3′03″",1,242.5,110,110,64.1666666666667
"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,125,5120,70,500,60,"Draft Horse Pokémon",100,1000000,100,"Banbadoroバンバドロ","Mudsdale",50,750,55,85,35,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/750.png","http://cdn.bulbagarden.net/upload/6/68/750MS.png","Ground","Ground","","8′02″",2.5,2028.3,920,147.2,83.3333333333333
"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,40,3840,70,269,200,"Water Bubble Pokémon",52,1000000,38,"Shizukumoシズクモ","Dewpider",50,751,40,72,27,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/751.png","http://cdn.bulbagarden.net/upload/e/ee/751MS.png","Water/Bug","Water","Bug","1′00″",0.3,8.8,4,44.4,44.8333333333333
"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,70,3840,70,454,100,"Water Bubble Pokémon",92,1000000,68,"Onishizukumoオニシズクモ","Araquanid",50,752,50,132,42,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/752.png","http://cdn.bulbagarden.net/upload/8/80/752MS.png","Water/Bug","Water","Bug","5′11″",1.8,180.8,82,25.3,75.6666666666667
"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,250,190,"Sickle Grass Pokémon",35,1000000,40,"Karikiriカリキリ","Fomantis",50,753,50,35,35,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/753.png","http://cdn.bulbagarden.net/upload/d/d9/753MS.png","Grass","Grass","","1′00″",0.3,3.3,1.5,16.7,41.6666666666667
"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,105,5120,70,480,75,"Bloom Sickle Pokémon",90,1000000,70,"Lalantesラランテス","Lurantis",50,754,80,90,45,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/754.png","http://cdn.bulbagarden.net/upload/9/95/754MS.png","Grass","Grass","","2′11″",0.9,40.8,18.5,22.8,80
"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,35,5120,70,285,190,"Illuminating Pokémon",55,1000000,40,"Nemasyuネマシュ","Morelull",50,755,65,75,15,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/755.png","http://cdn.bulbagarden.net/upload/5/5f/755MS.png","Grass/Fairy","Grass","Fairy","0′08″",0.2,3.3,1.5,37.5,47.5
"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,75,"Illuminating Pokémon",80,1000000,60,"Mashadeマシェード","Shiinotic",50,756,90,100,30,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/756.png","http://cdn.bulbagarden.net/upload/6/68/756MS.png","Grass/Fairy","Grass","Fairy","3′03″",1,25.4,11.5,11.5,67.5
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,120,"Toxic Lizard Pokémon",40,1000000,48,"Yatoumoriヤトウモリ","Salandit",88.1,757,71,40,77,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/757.png","http://cdn.bulbagarden.net/upload/f/f2/757MS.png","Poison/Fire","Poison","Fire","2′00″",0.6,10.6,4.8,13.3,53.3333333333333
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,45,"Toxic Lizard Pokémon",60,1000000,68,"Ennewtエンニュート","Salazzle",0,758,111,60,117,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/758.png","http://cdn.bulbagarden.net/upload/c/c8/758MS.png","Poison/Fire","Poison","Fire","3′11″",1.2,48.9,22.2,15.4,80
"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,75,3840,70,340,140,"Flailing Pokémon",50,1000000,70,"Nuikogumaヌイコグマ","Stufful",50,759,45,50,50,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/759.png","http://cdn.bulbagarden.net/upload/9/9f/759MS.png","Normal/Fighting","Normal","Fighting","1′08″",0.5,15,6.8,27.2,56.6666666666667
"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,125,3840,70,500,70,"Strong Arm Pokémon",80,1000000,120,"Kiterugumaキテルグマ","Bewear",50,760,55,60,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/760.png","http://cdn.bulbagarden.net/upload/0/06/760MS.png","Normal/Fighting","Normal","Fighting","6′11″",2.1,297.6,135,30.6,83.3333333333333
"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,5120,70,210,235,"Fruit Pokémon",38,1059860,42,"Amakajiアマカジ","Bounsweet",0,761,30,38,32,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/761.png","http://cdn.bulbagarden.net/upload/2/2a/761MS.png","Grass","Grass","","1′00″",0.3,7.1,3.2,35.6,35
"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,5120,70,290,120,"Fruit Pokémon",48,1059860,52,"Amamaikoアママイコ","Steenee",0,762,40,48,62,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/762.png","http://cdn.bulbagarden.net/upload/1/15/762MS.png","Grass","Grass","","2′04″",0.7,18.1,8.2,16.7,48.3333333333333
"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,120,5120,70,510,45,"Fruit Pokémon",98,1059860,72,"Amajoアマージョ","Tsareena",0,763,50,98,72,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/763.png","http://cdn.bulbagarden.net/upload/3/31/763MS.png","Grass","Grass","","3′11″",1.2,47.2,21.4,14.9,85
"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,485,60,"Posy Picker Pokémon",90,800000,51,"Cuwawaキュワワー","Comfey",24.6,764,82,110,100,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/764.png","http://cdn.bulbagarden.net/upload/3/3c/764MS.png","Fairy","Fairy","","0′04″",0.1,0.7,0.3,30,80.8333333333333
"['Inner Focus', 'Telepathy', 'Symbiosis']",2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,60,5120,70,490,45,"Sage Pokémon",80,1250000,90,"Yareyuutanヤレユータン","Oranguru",50,765,90,110,60,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/765.png","http://cdn.bulbagarden.net/upload/c/cd/765MS.png","Normal/Psychic","Normal","Psychic","4′11″",1.5,167.6,76,33.8,81.6666666666667
"['Receiver', 'Defiant']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,5120,70,490,45,"Teamwork Pokémon",90,1250000,100,"Nagetukesaruナゲツケサル","Passimian",50,766,40,60,80,7,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/766.png","http://cdn.bulbagarden.net/upload/4/41/766MS.png","Fighting","Fighting","","6′07″",2,182.5,82.8,20.7,81.6666666666667
